,AD
75,315000 浙江省宁波市高新区江南路1558号1656室
76,315000 浙江省宁波市高新区江南路1558号1656室
77,210094 江苏省南京市孝陵卫200号
78,330000 江西省南昌市丰和南大道696号
79,710048 陕西省西安市金花南路5号
80,410000 湖南省长沙市望城区铜官镇花实村新雅创业园A7-1栋
81,315201 浙江省宁波市镇海区中官西路1219号
82,123000 辽宁省阜新市细河区中华路47号
83,315201 浙江省宁波市镇海区中官西路1219号
84,430072 湖北省武汉市武昌区珞珈山武汉大学
85,211189 江苏省南京市玄武区四牌楼2号
86,430074 湖北省武汉市洪山区雄楚大街693号
87,211100 江苏省南京市江宁开发区佛城西路8号
88,韩国首尔
89,518055 广东省深圳市南山区西丽大学城学苑大道1068号
90,541004 广西壮族自治区桂林市七星区育才路15号
91,315111 浙江省宁波市鄞州区五乡镇龙兴路69号
92,266111 山东省青岛市高新区松园路17号青岛市工业技术研究院C区C1?楼4层
93,201620 上海市松江区松江新城人民北路2999号
94,266700 山东省青岛市平度市明村镇大南营村
95,518100 广东省深圳市福田区特区报业大厦1306房
96,350499 福建省福州市平潭县潭城镇桂山庄九弄35号
97,350499 福建省福州市平潭县潭城镇桂山庄九弄35号
98,225212 江苏省扬州市江都区仙女镇张纲九号桥
99,201506 上海市金山区金山工业区天工路285弄2幢
100,100191 北京市海淀区学院路37号
101,200331 上海市普陀区敦煌路358号
102,310027 浙江省杭州市西湖区浙大路38号
103,325000 浙江省温州市瓯海经济开发区东方南路38号006信箱
104,530021 广西壮族自治区南宁市双拥路22号
105,650093 云南省昆明市五华区学府路253号
106,110016 辽宁省沈阳市沈河区建院街9-10号1-17-2房间
107,410081 湖南省长沙市岳麓区麓山路36号
108,213119 江苏省常州市武进区横山桥镇省庄村
109,310027 浙江省杭州市西湖区浙大路38号
110,210000 江苏省南京市新港经济技术开发区恒达路3号
111,210000 江苏省南京市新港经济技术开发区恒达路3号
112,430074 湖北省武汉市洪山区珞喻路1037号
113,201209 上海市浦东新区金海路2588号1号楼A252室
114,325000 浙江省温州市鹿城区学院中路276号
115,310018 浙江省杭州市江干区下沙高教园区学源街258号
116,200235 上海市徐汇区漕宝路120号
117,225400 江苏省泰州市泰兴市虹桥工业园区
118,214192 江苏省无锡市锡山区芙蓉中三路99号科创园祥云3座208
119,430070 湖北省武汉市洪山区珞狮路122号
120,214192 江苏省无锡市锡山区芙蓉中三路99号科创园祥云3座208
121,266700 山东省青岛市平度市明村镇大南营村
122,225400 江苏省泰州市泰兴市虹桥工业园区
123,123000 辽宁省阜新市细河区中华路47号
124,225400 江苏省泰州市泰兴市虹桥工业园区
125,225400 江苏省泰州市泰兴市虹桥工业园区
126,100176 北京市大兴区北京经济技术开发区同济北路6号
127,266700 山东省青岛市平度市明村镇大南营村
128,210093 江苏省南京市鼓楼区汉口路22号
129,200444 上海市宝山区上大路99号
130,200444 上海市宝山区上大路99号
131,201209 上海市浦东新区金海路2588号1号楼A252室
132,530021 广西壮族自治区南宁市双拥路22号
133,710100 陕西省西安市航天基地东长安街589号
134,710100 陕西省西安市航天基地东长安街589号
135,310027 浙江省杭州市西湖区浙大路38号
136,650093 云南省昆明市五华区学府路253号
137,215000 江苏省苏州市工业园区银胜路133号
138,212013 江苏省镇江市京口区学府路301号
139,266614 山东省青岛市莱西市日庄镇胡家沟村
140,美国俄亥俄州
141,266614 山东省青岛市莱西市日庄镇胡家沟村
142,430074 湖北省武汉市洪山区雄楚大街693号
143,315201 浙江省宁波市镇海区庄市大道519号
144,215123 江苏省苏州市苏州工业园区仁爱路199号
145,232001 安徽省淮南市舜耕中路168号
146,400037 重庆市沙坪坝区新桥正街183号
147,215123 江苏省苏州市苏州工业园区仁爱路199号
148,213000 江苏省常州市武进区经济开发区祥云路6号
149,400714 重庆市北碚区方正大道266号
150,401329 重庆市九龙坡区凤笙路15号附3号
151,100048 北京市海淀区阜成路11号北京工商大学理学院化学系
152,100124 北京市朝阳区平乐园100号
153,710000 陕西省西安市高新路瑞欣大厦19A
154,400714 重庆市北碚区方正大道266号
155,401329 重庆市九龙坡区凤笙路15号附3号
156,400714 重庆市北碚区方正大道266号
157,210093 江苏省南京市汉口路22号
158,400714 重庆市北碚区方正大道266号
159,400714 重庆市北碚区方正大道266号
160,350499 福建省福州市平潭县潭城镇桂山庄九弄35号
161,100081 北京市海淀区中关村南大街5号
162,200444 上海市宝山区上大路99号
163,400044 重庆市沙坪坝区沙正街174号
164,330031 江西省南昌市红谷滩新区学府大道999号
165,102200 北京市昌平区科技园区超前路37号6号楼
166,210096 江苏省南京市四牌楼2号
167,310007 浙江省杭州市西湖区西溪路525号C楼715室
168,310058 浙江省杭州市西湖区余杭塘路866号
169,230088 安徽省合肥市高新区黄山路602号A105
170,350108 福建省福州市闽侯上街镇大学城福建师范大学科技处
171,350108 福建省福州市闽侯上街镇大学城福建师范大学科技处
172,401329 重庆市九龙坡区凤笙路15号附3号
173,100007 北京市东城区东直门北大街9号中国石油大厦
174,266614 山东省青岛市莱西市日庄镇胡家沟村
175,215000 江苏省苏州市工业园区独墅湖高校区若水路398号
176,266614 山东省青岛市莱西市日庄镇胡家沟村
177,266614 山东省青岛市莱西市日庄镇胡家沟村
178,266614 山东省青岛市莱西市日庄镇胡家沟村
179,200032 上海市徐汇区零陵路345号
180,215123 江苏省苏州市工业园区仁爱路99号D201
181,030001 山西省太原市迎泽区桃园南路27号
182,美国马里兰州
183,150001 黑龙江省哈尔滨市南岗区南通大街145号哈尔滨工程大学科技处知识产权办公室
184,英国伦敦
185,710054 陕西省西安市雁塔路58号
186,650000 云南省昆明市五华区富春街富春大厦B座2单元705室
187,150001 黑龙江省哈尔滨市南岗区西大直街92号
188,150001 黑龙江省哈尔滨市南岗区西大直街92号
189,211189 江苏省南京市玄武区四牌楼2号
190,200240 上海市闵行区东川路800号
191,710000 陕西省西安市未央大学园区学府中路2号材料与化工学院工科4号楼505室
192,100022 北京市朝阳区南磨房路37号华腾北塘大厦2010
193,215555 江苏省苏州市常熟市辛庄镇光伏产业园光华环路32号
194,210016 江苏省南京市秦淮区御道街29号
195,225212 江苏省扬州市江都区仙女镇张纲九号桥
196,200093 上海市杨浦区军工路516号
197,241200 安徽省芜湖市繁昌县峨山工业园
198,225212 江苏省扬州市江都区仙女镇张纲九号桥
199,550025 贵州省贵阳市国家新技术开发区大学生创业园A-319
200,241200 安徽省芜湖市繁昌县峨山工业园
201,200444 上海市宝山区上大路99号
202,100040 北京市石景山区石景山路3号玉泉大厦368室
203,710065 陕西省西安市电子二路东段18号
204,401329 重庆市九龙坡区凤笙路15号附3号
205,401329 重庆市九龙坡区凤笙路15号附3号
206,518000 广东省深圳市宝安区福永街道桥头社区富桥第二工业区第9栋
207,150001 黑龙江省哈尔滨市南岗区西大直街92号
208,330031 江西省南昌市红谷滩新区学府大道999号
209,610065 四川省成都市一环路南一段24号
210,610065 四川省成都市一环路南一段24号
211,610065 四川省成都市一环路南一段24号
212,430068 湖北省武汉市洪山区南湖李家墩特1号
213,230026 安徽省合肥市包河区金寨路96号
214,210094 江苏省南京市孝陵卫200号
215,100728 北京市朝阳区朝阳门北大街22号
216,430040 湖北省武汉市东西湖区金山大道1355号
217,100728 北京市朝阳区朝阳门北大街22号
218,416000 湖南省湘西土家族苗族自治州吉首市人民南路120号
219,443002 湖北省宜昌市大学路8号
220,300072 天津市南开区卫津路92号
221,中国台湾宜兰县五结乡利工三路5号
222,韩国首尔
223,中国台湾高雄市楠梓区高楠公路1001号
224,韩国首尔
225,030001 山西省太原市迎泽区桃园南路27号
226,430074 湖北省武汉市洪山区珞喻路1037号
227,277800 山东省枣庄市高新区泰国工业园复元五路海特电子集团
228,350499 福建省福州市平潭县潭城镇桂山庄九弄35号
229,350499 福建省福州市平潭县潭城镇桂山庄九弄35号
230,401329 重庆市九龙坡区凤笙路15号附3号
231,710069 陕西省西安市太白北路229号
232,225300 江苏省泰州市凤凰西路168号5号楼
233,225400 江苏省泰州市泰兴市虹桥工业园区
234,225400 江苏省泰州市泰兴市虹桥工业园区
235,225400 江苏省泰州市泰兴市虹桥工业园区
236,225400 江苏省泰州市泰兴市虹桥工业园区
237,225400 江苏省泰州市泰兴市虹桥工业园区
238,150080 黑龙江省哈尔滨市南岗区学府路74号
239,310013 浙江省杭州市西湖区西溪路525号C楼715室
240,317000 浙江省台州市临海市经济开发区柏叶中路
241,200433 上海市杨浦区邯郸路220号
242,266061 山东省青岛市崂山区松岭路99号
243,266061 山东省青岛市崂山区松岭路99号
244,266061 山东省青岛市崂山区松岭路99号
245,266061 山东省青岛市崂山区松岭路99号
246,621010 四川省绵阳市涪城区青龙大道中段59号
247,100015 北京市朝阳区酒仙桥路10号
248,621010 四川省绵阳市涪城区青龙大道中段59号
249,230026 安徽省合肥市包河区金寨路96号
250,621010 四川省绵阳市涪城区青龙大道中段59号
251,201620 上海市松江区人民北路2999号
252,430070 湖北省武汉市洪山区珞狮路122号
253,200050 上海市长宁区长宁路865号
254,210038 江苏省南京市栖霞区新港开发区恒达路3号紫金科创高通特别社区
255,213164 江苏省常州市武进区ﾜ韬ﾷ1号
256,210038 江苏省南京市栖霞区新港开发区恒达路3号紫金科创高通特别社区
257,710072 陕西省西安市友谊西路127号
258,650231 云南省昆明市红锦路367号
259,韩国首尔
260,541004 广西壮族自治区桂林市七星区育才路15号
261,201620 上海市松江区人民北路2999号
262,266590 山东省青岛市经济技术开发区前湾港路579号
263,201620 上海市松江区龙源路1208弄山水景苑77号201室
264,200444 上海市宝山区上大路99号
265,韩国首尔
266,210096 江苏省南京市玄武区四牌楼2号
267,100876 北京市海淀区西土城路10号
268,400000 重庆市九龙坡区凤笙路15号附3号
269,400000 重庆市九龙坡区凤笙路15号附3号
270,200241 上海市闵行区江川东路28号
271,310018 浙江省杭州市杭州经济开发区白杨街道2号大街928号
272,225300 江苏省泰州市凤凰西路168号5号楼
273,200433 上海市杨浦区邯郸路220号
274,212013 江苏省镇江市京口区学府路301号
275,225300 江苏省泰州市凤凰西路168号5号楼
276,400000 重庆市九龙坡区凤笙路15号附3号
277,150001 黑龙江省哈尔滨市南岗区西大直街92号
278,241002 安徽省芜湖市弋江区高新技术开发区金山路6号
279,710119 陕西省西安市高新区新型工业园创业大道39号2号标准厂房10102室
280,美国俄亥俄州哥伦布市北高街1524号
281,100176 北京市北京经济技术开发区西环南路18号A座420
282,230601 安徽省合肥市九龙路111号安徽大学新区理工G楼312
283,116023 辽宁省大连市中山路457号
284,210093 江苏省南京市鼓楼区汉口路22号
285,213149 江苏省常州市武进经济开发区腾龙路2号
286,315201 浙江省宁波市镇海区中官西路1219号
287,310027 浙江省杭州市西湖区浙大路38号
288,215163 江苏省苏州市高新区昆仑山路189号
289,215163 江苏省苏州市苏州市高新区昆仑山路189号
290,213119 江苏省常州市武进区横山桥镇省庄村
291,650093 云南省昆明市五华区学府路253号
292,201620 上海市松江区龙腾路333号
293,430070 湖北省武汉市洪山区珞狮路122号
294,212003 江苏省镇江市梦溪路2号
295,518000 广东省深圳市龙岗区大鹏镇同富工业区雄韬科技园
296,610500 四川省成都市新都区新都大道8号
297,225400 江苏省泰州市泰兴市虹桥工业园区
298,410083 湖南省长沙市岳麓区麓山南路932号
299,美国马萨诸塞州
300,430070 湖北省武汉市洪山区珞狮路122号
301,710119 陕西省西安市高新区新型工业园创业大道39号2号标准厂房10102室
302,350108 福建省福州市闽侯上街镇大学城福建师范大学科技处
303,239300 安徽省天长市仁和南路20号
304,710000 陕西省西安市电子三路东段16号
305,200433 上海市杨浦区国定路323号1101-43室
306,300387 天津市西青区宾水西道393号
307,225009 江苏省扬州市大学南路88号
308,410083 湖南省长沙市岳麓区麓山南路932号
309,150080 黑龙江省哈尔滨市南岗区学府路52号
310,150000 黑龙江省哈尔滨市南岗区西大直街92号
311,150001 黑龙江省哈尔滨市南岗区西大直街92号
312,310027 浙江省杭州市西湖区浙大路38号
313,300387 天津市西青区宾水西道393号
314,150022 黑龙江省哈尔滨市松北区浦源路2468号
315,650000 云南省昆明市翠湖北路2号
316,541004 广西壮族自治区桂林市七星区育才路15号
317,430062 湖北省武汉市武昌区友谊大道368号
318,225400 江苏省泰州市泰兴市虹桥工业园区
319,225400 江苏省泰州市泰兴市虹桥工业园区
320,730070 甘肃省兰州市安宁区安宁东路967号
321,451191 河南省郑州市新郑双湖经济技术开发区淮河路1号
322,310013 浙江省杭州市西湖区西溪路525号C楼715室
323,225400 江苏省泰州市泰兴市虹桥工业园区
324,215163 江苏省苏州市高新区昆仑山路189号
325,215163 江苏省苏州市高新区昆仑山路189号
326,225400 江苏省泰州市泰兴市虹桥工业园区
327,350108 福建省福州市闽侯县上街镇大学城学园路2号福州大学新区
328,518000 广东省深圳市龙华新区大浪上横朗白云山新村新永丰工业区A区二楼
329,518000 广东省深圳市龙华新区大浪上横朗白云山新村新永丰工业区A区二楼
330,246600 安徽省六安市经济开发区经六路
331,中国台湾宜兰县五结乡利工三路5号
332,200444 上海市宝山区上大路99号
333,400000 重庆市九龙坡区凤笙路15号附3号
334,330004 江西省南昌市湾里区兴湾大道18号
335,400714 重庆市北碚区方正大道266号
336,100084 北京市海淀区100084-82信箱
337,200237 上海市徐汇区梅陇路130号
338,710119 陕西省西安市高新区新型工业园创业大道39号2号标准厂房10102室
339,100084 北京市海淀区清华园1号
340,710119 陕西省西安市高新区新型工业园创业大道39号2号标准厂房10102室
341,310027 浙江省杭州市西湖区浙大路38号
342,310027 浙江省杭州市西湖区浙大路38号
343,213000 江苏省常州市武进区经济开发区祥云路6号
344,710071 陕西省西安市太白南路2号
345,213000 江苏省常州市武进区经济开发区祥云路6号
346,518109 广东省深圳市宝安区龙华和平东路港之龙科技园商务中心C座6楼605
347,230009 安徽省合肥市包河区屯溪路193号
348,中国台湾台中市
349,美国纽约
350,德国诺伊比贝尔格
351,213000 江苏省常州市武进区经济开发区祥云路6号
352,213000 江苏省常州市武进区经济开发区祥云路6号
353,310027 浙江省杭州市西湖区浙大路38号
354,310027 浙江省杭州市西湖区浙大路38号
355,130012 吉林省长春市前进大街2699号
356,310027 浙江省杭州市西湖区浙大路38号
357,325011 浙江省温州市高新区文昌路156号
358,710000 陕西省西安市高新区高新一路16号创业大厦D座706室
359,110016 辽宁省沈阳市沈河区文化路72号
360,610065 四川省成都市一环路南一段24号
361,610065 四川省成都市一环路南一段24号
362,610065 四川省成都市一环路南一段24号
363,212013 江苏省镇江市京口区学府路301号
364,710055 陕西省西安市雁塔路13号
365,710055 陕西省西安市雁塔路13号
366,361000 福建省厦门市火炬高新区创业园伟业楼南楼S301C室
367,541004 广西壮族自治区桂林市七星区金鸡路1号
368,330000 江西省南昌市红谷滩新区丰和南大道696号
369,361000 福建省厦门市火炬高新区创业园伟业楼南楼S301C室
370,710000 陕西省西安市丈八东路20号
371,100000 北京市海淀区颐和园路5号
372,230601 安徽省合肥市经济技术开发区莲花路2388号
373,274512 山东省菏泽市东明县武胜工业开发区
374,201209 上海市浦东新区金海路2588号1号楼A252室
375,230601 安徽省合肥市经济技术开发区莲花路2388号
376,230601 安徽省合肥市经济技术开发区莲花路2388号
377,100190 北京市海淀区中关村东路29号
378,310027 浙江省杭州市西湖区浙大路38号
379,030001 山西省太原市迎泽区桃园南路27号
380,212013 江苏省镇江市京口区学府路301号
381,266071 山东省青岛市市南区宁夏路308号
382,330063 江西省南昌市红谷滩新区丰和南大道696号
383,014010 内蒙古自治区包头市昆区阿尔丁大街7号
384,100190 北京市海淀区中关村北一条11号
385,710000 陕西省西安市高新区航空园蓝天路5号B座一层西侧
386,710000 陕西省西安市丈八东路10号
387,710000 陕西省西安市高新区航空园蓝天路5号B座一层西侧
388,210009 江苏省南京市鼓楼区新模范马路5号
389,650093 云南省昆明市五华区学府路253号
390,100000 北京市海淀区颐和园路5号
391,100084 北京市海淀区100084信箱82分箱清华大学专利办公室
392,212003 江苏省镇江市京口区梦溪路2号
393,074000 河北省保定市高碑店市西大街59号
394,100029 北京市朝阳区樱花东街甲2号
395,710000 陕西省西安市高新三路信息港大厦116室
396,210016 江苏省南京市秦淮区御道街29号
397,518055 广东省深圳市南山区留仙大道1183号南山云谷3栋7楼A5
398,518055 广东省深圳市南山区留仙大道1183号南山云谷3栋7楼A5
399,518055 广东省深圳市南山区留仙大道1183号南山云谷3栋7楼A5
400,350002 福建省福州市鼓楼区工业路523号
401,200433 上海市杨浦区邯郸路220号
402,313026 浙江省湖州市南浔区和孚镇横港村
403,214434 江苏省无锡市江阴市澄江镇长山路78号
404,030051 山西省太原市学院路3号
405,030051 山西省太原市学院路3号
406,400000 重庆市九龙坡区凤笙路15号附3号
407,310018 浙江省杭州市杭州经济开发区白杨街道2号大街928号
408,410000 湖南省长沙市岳麓区麓山路36号
409,310027 浙江省杭州市西湖区浙大路38号
410,130012 吉林省长春市宽平大路395号
411,710000 陕西省西安市碑林区友谊西路127号
412,541004 广西壮族自治区桂林市七星区育才路15号
413,210023 江苏省南京市栖霞区亚东新城区文苑路9号
414,272000 山东省济宁市高新区崇文大道产学研基地A5楼B座4层
415,241206 安徽省芜湖市繁昌县孙村镇犁山工业园金科公司
416,400044 重庆市沙坪坝区沙正街174号
417,401329 重庆市九龙坡区凤笙路15号附3号
418,314200 浙江省平湖市当湖街道环城南路市府前营业用房底层店铺西起共8间
419,730000 甘肃省兰州市城关区天水南路222号
420,201620 上海市松江区松江新城人民北路2999号
421,537000 广西壮族自治区玉林市教育路299号
422,272000 山东省济宁市国家高新技术产业开发区崇文大道产学研基地A5楼
423,100029 北京市朝阳区北三环东路15号
424,214000 江苏省无锡市惠山区堰新路311号
425,213149 江苏省常州市武进经济开发区祥云路6号
426,100029 北京市朝阳区北三环东路北京化工大学
427,730000 甘肃省兰州市城关区天水中路18号
428,730000 甘肃省兰州市城关区天水中路18号
429,100191 北京市海淀区学院路37号
430,210096 江苏省南京市四牌楼2号
431,430081 湖北省武汉市青山区和平大道947号
432,233600 安徽省亳州市涡阳县城关镇涡河东路115-136号
433,215000 江苏省苏州市高新区国际教育园北区学府路287号
434,272000 山东省济宁市高新区崇文大道产学研基地A5楼
435,130022 吉林省长春市朝阳区人民大街5625号
436,252059 山东省聊城市东昌府区湖南路1号
437,250199 山东省济南市历城区山大南路27号
438,252059 山东省聊城市东昌府区湖南路1号
439,215200 江苏省苏州市吴江区松陵镇八坼社区友谊村7组
440,266700 山东省青岛市平度市蓼兰镇驻地
441,100190 北京市海淀区中关村北一条11号
442,中国台湾宜兰县五结乡利工三路5号
443,225600 江苏省扬州市高邮市城南经济新区兴区路
444,315010 浙江省宁波市海曙区永丰路237号
445,210016 江苏省南京市秦淮区御道街29号
446,443002 湖北省宜昌市大学路8号
447,116023 辽宁省大连市中山路457号
448,310018 浙江省杭州市下沙高教园区学正街18号
449,200240 上海市闵行区东川路800号
450,100176 北京市大兴区经济技术开发区科创九街32号1号楼二层201室
451,210009 江苏省南京市鼓楼区祁家桥19号305室
452,沙特阿拉伯利雅得
453,272000 山东省济宁市高新区崇文大道产学研基地A5楼B座4层
454,272000 山东省济宁市高新区崇文大道产学研基地A5楼B座4层
455,272000 山东省济宁市高新区崇文大道产学研基地A5楼
456,210096 江苏省南京市四牌楼2号
457,234000 安徽省淮北市相山区恒源煤电公司
458,234000 安徽省淮北市相山区恒源煤电公司
459,234000 安徽省淮北市相山区恒源煤电公司
460,234000 安徽省淮北市相山区恒源煤电公司
461,234000 安徽省淮北市相山区恒源煤电公司
462,224051 江苏省盐城市迎宾大道9号
463,224000 江苏省盐城市迎宾大道9号
464,100124 北京市朝阳区平乐园100号
465,610065 四川省成都市武侯区一环路南一段24号
466,215200 江苏省苏州市吴江区松陵镇八坼社区友谊村7组
467,234000 安徽省淮北市相山区恒源煤电公司
468,234000 安徽省淮北市相山区恒源煤电公司
469,234000 安徽省淮北市相山区恒源煤电公司
470,200240 上海市闵行区剑川路955号沧源科技园我享我家大厦9楼
471,116023 辽宁省大连市中山路457号
472,610041 四川省成都市高新区天府大道北段1700号1栋2单元13层1304号
473,611731 四川省成都市高新区(西区)西源大道2006号
474,212001 江苏省镇江市京口区梦溪路40号2幢204室
475,400044 重庆市沙坪坝区沙正街174号
476,310027 浙江省杭州市西湖区浙大路38号
477,730070 甘肃省兰州市安宁区安宁东路967号
478,343000 江西省吉安市井开区创新大道273号
479,150001 黑龙江省哈尔滨市南岗区西大直街92号
480,430074 湖北省武汉市洪山区珞喻路1037号
481,637000 四川省南充市师大路1号
482,300072 天津市南开区卫津路92号
483,400714 重庆市北碚区方正大道266号
484,214135 江苏省无锡市无锡新区菱湖大道99号
485,210000 江苏省南京市建邺区彩虹苑6号3幢102室
486,330000 江西省南昌市红谷滩新区学府大道999号
487,810008 青海省西宁市新宁路18号
488,150001 黑龙江省哈尔滨市南岗区西大直街92号
489,200240 上海市闵行区紫月路1299号
490,266111 山东省青岛市城阳区青大工业园丰园路中段
491,300072 天津市南开区卫津路92号
492,272000 山东省济宁市高新区崇文大道产学研基地A5楼
493,100029 北京市朝阳区北三环东路15号北京化工大学
494,213164 江苏省常州市武进区ﾜ韬ﾷ1号
495,272000 山东省济宁市高新区崇文大道产学研基地A5楼
496,214257 江苏省无锡市宜兴市高塍镇远东大道8号
497,200240 上海市闵行区剑川路955号沧源科技园我享我家大厦9楼
498,438000 湖北省黄冈市赤壁大道101号
499,066600 河北省秦皇岛市河北大街西段360号
0,中国台湾宜兰县五结乡利工三路5号
1,530004 广西壮族自治区南宁市西乡塘区大学路100号
2,310023 浙江省杭州市西湖区留和路288号
3,241000 安徽省芜湖市弋江区花津南路安徽师范大学
4,200444 上海市宝山区上大路99号
5,230026 安徽省合肥市金寨路96号
6,213000 江苏省常州市武进区经济开发区祥云路6号
7,410000 湖南省长沙市芙蓉区八一路418号
8,215000 江苏省苏州市相城区元和街道御窑路与安元路交汇处康桥溪岸花园5幢2101
9,215000 江苏省苏州市相城区元和街道御窑路与安元路交汇处康桥溪岸花园5幢2101
10,214122 江苏省无锡市蠡湖大道1800号
11,214122 江苏省无锡市蠡湖大道1800号
12,443299 湖北省宜昌市枝江市体育路4号
13,401329 重庆市九龙坡区凤笙路15号附3号
14,030051 山西省太原市尖草坪区学院路3号
15,611731 四川省成都市高新西区西源大道2006号
16,400714 重庆市北碚区方正大道266号
17,212013 江苏省镇江市京口区学府路301号
18,710311 陕西省西安市高新区草堂科技产业基地秦岭大道西2号科技企业加速器2号楼A3
19,200444 上海市宝山区上大路99号
20,210000 江苏省南京市栖霞区马群街道紫东路1号2幢
21,210000 江苏省南京市新港经济技术开发区恒达路3号
22,201620 上海市松江区龙腾路333号
23,450000 河南省郑州市金水区东风路5号
24,200235 上海市徐汇区漕宝路120号
25,243002 安徽省马鞍山市花山区湖东中路59号
26,150001 黑龙江省哈尔滨市南岗区西大直街92号
27,350002 福建省福州市鼓楼区工业路523号
28,200032 上海市徐汇区零陵路345号
29,471000 河南省洛阳市西工区红山乡下沟村龙翔大道41号
30,213000 江苏省常州市武进区高新技术产业开发区广电东路8号8幢610室
31,201210 上海市浦东新区上海浦东张江高斯路497号
32,201210 上海市浦东新区张江高斯路497号
33,430074 湖北省武汉市洪山区珞喻路1037号
34,430074 湖北省武汉市洪山区珞喻路1037号
35,611731 四川省成都市高新区(西区)西源大道2006号
36,310058 浙江省杭州市西湖区余杭塘路866号
37,310058 浙江省杭州市西湖区余杭塘路866号
38,310058 浙江省杭州市西湖区余杭塘路866号
39,200030 上海市徐汇区零陵路677弄8号203室
40,100029 北京市朝阳区北土城西路3号
41,200444 上海市宝山区上大路99号
42,新加坡新加坡肯特岭路
43,454650 河南省焦作市济源高新技术产业开发区
44,215000 江苏省苏州市苏州高新区泰山路2号
45,710021 陕西省西安市未央大学园区
46,266034 山东省青岛市市北区福州北路159号昕苑丽都B座703室
47,528500 广东省佛山市高明区荷城街道文昌路183号6座102
48,211200 江苏省南京市溧水经济开发区柘宁路368号
49,美国俄亥俄州
50,266000 山东省青岛市市南区东海西路37号2栋写字楼10层3室02号
51,日本国大阪府
52,110016 辽宁省沈阳市沈河区文化路72号
53,美国马里兰州
54,300385 天津市西青区西青经济技术开发区赛达新兴产业园C座709室
55,250204 山东省济南市章丘市刁镇工业经济开发区
56,200050 上海市长宁区荣华东道128号1704室
57,523583 广东省东莞市常平镇袁山贝兴利工业区
58,230031 安徽省合肥市蜀山湖路350号2号楼1110信箱
59,530001 广西壮族自治区南宁市明秀东路175号广西师范学院
60,214122 江苏省无锡市蠡湖大道1800号
61,450052 河南省郑州市二七区桃园南街3号院2号楼14号
62,英国曼彻斯特
63,523000 广东省东莞市黄江镇江北路胜前工业C区C幢东莞市翔丰华电池材料有限公司
64,250353 山东省济南市长清区西部新城大学科技园
65,222005 江苏省连云港市新浦区新浦经济开发区和谐路2号
66,400044 重庆市沙坪坝区沙正街174号重庆大学材料学院
67,621000 四川省绵阳市科创园区园艺街20号
68,518060 广东省深圳市南山区南海大道3688号
69,471000 河南省洛阳市西工区红山乡下沟村龙翔大道41号
70,233600 安徽省亳州市涡阳县城关镇涡河东路115-136号
71,310018 浙江省杭州市下沙高教园区2号大街
72,310018 浙江省杭州市下沙高教园区2号大街
73,110016 辽宁省沈阳市沈河区文化路72号
74,233600 安徽省亳州市涡阳县城关镇涡河东路115-136号
75,430074 湖北省武汉市武昌珞喻路1037号华中科技大学
76,200241 上海市闵行区鹤庆路398号41幢2层B2051室
77,410081 湖南省长沙市岳麓区麓山路36号
78,215500 江苏省苏州市常熟市南三环路99号
79,213165 江苏省常州市武进区礼嘉镇秦享村常州市武进礼嘉佳利电子塑料厂
80,400714 重庆市北碚区方正大道266号
81,401329 重庆市九龙坡区凤笙路15号附3号
82,401329 重庆市九龙坡区凤笙路15号附3号
83,471009 河南省洛阳市解放路166号
84,300385 天津市西青区津港公路微电子工业区微三路6号
85,200093 上海市杨浦区军工路1000号
86,200433 上海市杨浦区邯郸路220号
87,310003 浙江省杭州市西湖区西溪路525号C楼715室
88,100080 北京市海淀区北四环西路9号银谷大厦903室
89,224007 江苏省盐城市经济技术开发区东环路69号
90,200092 上海市杨浦区四平路1239号
91,541004 广西壮族自治区桂林市育才路15号
92,100029 北京市朝阳区北三环东路15号
93,430074 湖北省武汉市洪山区民族大道708号中南民族大学化学与材料科学学院
94,110159 辽宁省沈阳市浑南新区南屏中路6号
95,102205 北京市昌平区阳坊镇中心南街37号
96,美国俄亥俄州
97,300387 天津市西青区宾水西道399号
98,530001 广西壮族自治区南宁市明秀东路175号广西师范学院
99,315201 浙江省宁波市镇海区庄市大道519号
100,311231 浙江省杭州市萧山高教园区浙江建设职业技术学院城市建设工程系
101,233600 安徽省亳州市涡阳县城关镇涡河东路115-136号
102,100124 北京市朝阳区平乐园100号
103,215000 江苏省苏州市苏州高新区泰山路2号
104,224007 江苏省盐城市经济技术开发区东环路69号
105,212001 江苏省镇江市京口区梦溪路40号2幢204室
106,400714 重庆市北碚区方正大道266号
107,310018 浙江省杭州市下沙高教园区学源街258号
108,310018 浙江省杭州市下沙高教园区学源街258号
109,215000 江苏省苏州市工业园区仁爱路199号
110,212001 江苏省镇江市京口区梦溪路40号2幢204室
111,236000 安徽省阜阳市阜南县会龙工业园区
112,730070 甘肃省兰州市安宁区安宁东路967号
113,310003 浙江省杭州市西湖区西溪路525号C楼715室
114,212001 江苏省镇江市京口区梦溪路40号2幢204室
115,410081 湖南省长沙市岳麓区麓山路36号
116,266071 山东省青岛市市南区宁夏路308号
117,200050 上海市长宁区长宁路865号
118,212001 江苏省镇江市京口区演军巷38-403室
119,213000 江苏省常州市武进区经济开发区祥云路6号
120,100029 北京市朝阳区北土城西路3号
121,300072 天津市南开区卫津路92号
122,201620 上海市松江区龙腾路333号
123,215600 江苏省苏州市张家港市杨舍镇乘航河东路80号
